1327,00
1346,99
1337,17
1351,23
1391,57
1475,29
1716,69
1796,55
1727,77
1812,29
1762,77
1631,22
1552,61
1304,30
1155,15
1058,66
809,90
640,43
514,85
359,78
264,03
190,84
119,82
152,44
187,19
159,68
178,59
124,01
103,22
163,07
251,12
315,95
490,55
760,55
852,38
1141,06
1355,76
1573,18
1420,49
1443,57
1473,53
1681,15
1649,67
1580,09
1484,29
1204,21
1151,27
1044,50
1379,10
1919,46
1808,95
1807,72
1854,42
1808,99
2158,18
2415,33
2352,57
2373,22
2278,13
2449,46
2474,25
2488,25
2482,58
2439,90
2458,28
2266,07
2204,91
2164,09
1992,77
1930,03
2001,66
2071,54
2004,26
1920,35
1630,95
1470,88
1411,10
1523,16
1661,95
1676,35
1755,21
1763,75
1867,26
2168,47
2345,81
2391,56
2464,75
2443,50
2459,54
2330,56
2323,99
2345,64
2203,93
2280,09
2193,50
2047,56
2089,33
2151,68
1922,85
1780,49
1660,38
1624,60
1524,54
1523,86
1543,04
1562,82
1766,82
1812,81
1898,63
2028,52
1936,96
1763,55
2053,22
2126,29
2198,44
1706,62
1741,64
1619,51
1854,61
1955,98
2056,12
2016,95
2130,15
1899,33
1799,93
1764,47
1608,51
1656,65
1620,68
1436,52
1331,60
1295,07
1366,54
1486,67
1439,83
1441,68
1413,73
854,07
561,10
562,58
272,61
266,35
256,52
514,50
1054,44
1313,48
1296,42
1507,34
1628,32
1958,40
2092,39
2050,34
2213,29
2192,19
2181,81
2188,38
2314,04
2354,91
2331,42
2344,70
1561,03
970,46
570,24
438,59
432,49
430,72
425,14
578,82
2156,88
2209,36
2038,84
1959,65
1833,35
1592,41
1500,40
1410,86
1381,30
1350,70
1153,49
751,93
631,06
506,29
611,13
813,34
835,64
836,51
929,05
1020,11
1049,93
945,25
1153,28
1480,31
1586,93
1440,02
1609,78
1835,59
1866,25
1690,71
1388,27
1456,62
1398,57
1335,88
1265,26
1362,99
1456,34
1591,50
1635,73
1330,51
1137,46
1068,02
864,69
935,70
935,13
993,69
1212,79
1217,31
1149,34
1031,24
759,32
570,30
567,34
580,18
622,42
595,25
479,28
615,58
672,28
603,78
763,51
743,11
675,19
495,55
373,65
334,13
210,43
163,16
